holding_id,account_id,ticker_symbol,asset_name,asset_class,quantity,cost_basis,market_value,last_updated
hld_17c8115c-1272-4ffc-b881-373a3c6ca378,acc_2a079c4a-5d79-489e-8d99-8447cd843d13,GLD,SPDR Gold Shares,Commodity,484.18,318086.89,642238.72,2025-06-17 13:37:44
hld_91e95a73-21fc-43e2-8cd7-21ec449424ce,acc_2a079c4a-5d79-489e-8d99-8447cd843d13,V,Visa Inc.,Equity,119.01,107481.5,193377.95,2025-06-17 13:37:44
hld_3ac2f4f6-bc35-4397-a9c1-7613b3163863,acc_2a079c4a-5d79-489e-8d99-8447cd843d13,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,325.26,303350.49,679159.48,2025-06-17 13:37:44
hld_3ebac057-9adb-4d54-83c5-1237b13fb4f9,acc_2a079c4a-5d79-489e-8d99-8447cd843d13,AMZN,"Amazon.com, Inc.",Equity,369.55,137882.8,247905.24,2025-06-17 13:37:44
hld_f3aaf497-0900-4ab2-b3dc-36408a38f2bb,acc_458eddd7-68c7-4107-a184-bf4d94824513,AAPL,Apple Inc.,Equity,239.84,139107.2,287923.91,2025-06-17 13:37:44
hld_45d136ba-9ff9-4594-8585-dfda678987b8,acc_458eddd7-68c7-4107-a184-bf4d94824513,GLD,SPDR Gold Shares,Commodity,368.77,220435.96,449254.12,2025-06-17 13:37:44
hld_9f667b29-d788-4aba-bd22-905c66c7eb97,acc_458eddd7-68c7-4107-a184-bf4d94824513,MSFT,Microsoft Corporation,Equity,395.07,282249.86,362166.4,2025-06-17 13:37:44
hld_a18552c5-4dbe-47cf-a844-d785b57facc8,acc_458eddd7-68c7-4107-a184-bf4d94824513,VNQ,Vanguard Real Estate ETF,Real Estate,377.24,314372.95,474158.1,2025-06-17 13:37:44
hld_593d2329-2894-46df-ad4b-05572d9a7993,acc_458eddd7-68c7-4107-a184-bf4d94824513,BND,Vanguard Total Bond Market ETF,Fixed Income,301.36,254420.17,627986.46,2025-06-17 13:37:44
hld_f7b91220-747d-4a24-9ec7-61218beae5bc,acc_458eddd7-68c7-4107-a184-bf4d94824513,TSLA,"Tesla, Inc.",Equity,374.07,54079.3,81750.55,2025-06-17 13:37:44
hld_54e8850d-700a-40c7-9000-53456d8f27ad,acc_458eddd7-68c7-4107-a184-bf4d94824513,AMZN,"Amazon.com, Inc.",Equity,456.45,431454.8,486025.49,2025-06-17 13:37:44
hld_f89a4901-59a1-4b19-8b3a-1c74cd1cc540,acc_458eddd7-68c7-4107-a184-bf4d94824513,GOOGL,Alphabet Inc.,Equity,135.18,37143.41,31288.2,2025-06-17 13:37:44
hld_b49af71e-ee37-4590-9a07-cc85f36167d9,acc_458eddd7-68c7-4107-a184-bf4d94824513,ETH-USD,Ethereum,Cryptocurrency,33.61,8995.38,11242.65,2025-06-17 13:37:44
hld_f93804b2-2a2a-49eb-9143-9f4713a58cca,acc_458eddd7-68c7-4107-a184-bf4d94824513,JPM,JPMorgan Chase & Co.,Equity,98.84,20663.49,40461.01,2025-06-17 13:37:44
hld_2455e8ab-44c6-4b65-ab45-5f609f92c743,acc_458eddd7-68c7-4107-a184-bf4d94824513,NVDA,NVIDIA Corporation,Equity,446.79,43847.97,58865.72,2025-06-17 13:37:44
hld_71c08ce5-7de6-45ed-a3a7-d2cf956cd72d,acc_458eddd7-68c7-4107-a184-bf4d94824513,BRK-B,Berkshire Hathaway Inc.,Equity,98.66,31860.27,58182.89,2025-06-17 13:37:44
hld_6da8110b-a973-40a3-af0d-35d89349d0fb,acc_458eddd7-68c7-4107-a184-bf4d94824513,V,Visa Inc.,Equity,410.16,130065.84,252575.32,2025-06-17 13:37:44
hld_4cc9d258-6247-4e81-9265-56e279f2c1af,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,VNQ,Vanguard Real Estate ETF,Real Estate,133.51,128544.76,123526.17,2025-06-17 13:37:44
hld_794ec67d-57b4-434b-a30b-d74ef9c517b1,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,NVDA,NVIDIA Corporation,Equity,168.56,138977.72,265614.52,2025-06-17 13:37:44
hld_89a89078-921d-47cd-afbb-13a8640c7f78,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,MSFT,Microsoft Corporation,Equity,14.07,6097.38,5896.5,2025-06-17 13:37:44
hld_902e1dd8-5f32-428b-9254-b523322676f8,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,JPM,JPMorgan Chase & Co.,Equity,222.01,219772.14,499402.81,2025-06-17 13:37:44
hld_8980e18f-f5f6-45b7-9993-9403430632ef,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,AAPL,Apple Inc.,Equity,329.99,262236.45,511684.31,2025-06-17 13:37:44
hld_8abca910-158d-47ec-9c12-5a78c4c39b76,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,BRK-B,Berkshire Hathaway Inc.,Equity,232.04,69291.78,141514.26,2025-06-17 13:37:44
hld_eafbd236-d8f9-4411-95be-d1beb220eb64,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,BTC-USD,Bitcoin,Cryptocurrency,155.31,38408.16,44582.1,2025-06-17 13:37:44
hld_f348316b-36f9-4ded-8a55-28a847107e08,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,TSLA,"Tesla, Inc.",Equity,114.22,88498.8,190932.21,2025-06-17 13:37:44
hld_cc82e715-2e9c-4200-b6d3-675cd0f1ebbd,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,GOOGL,Alphabet Inc.,Equity,54.88,7177.76,15328.97,2025-06-17 13:37:44
hld_b8002b5b-21b8-46f7-890f-a6e50c570cc8,acc_00561f55-5ee9-4146-b5be-5975fe9edbb0,ETH-USD,Ethereum,Cryptocurrency,12.79,12659.03,28967.56,2025-06-17 13:37:44
hld_b220a7c0-6674-42e3-80b1-780dd8c98aa8,acc_c1e95676-da57-405c-a123-a88abfe32dbc,BTC-USD,Bitcoin,Cryptocurrency,171.28,32971.4,74719.02,2025-06-17 13:37:44
hld_5cad88ec-1fd7-4f11-b9a2-1ac47239e18c,acc_f729a8fe-d2e7-4e27-a834-c862fa32abcd,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,71.45,62318.69,59563.12,2025-06-17 13:37:44
hld_94d596a5-b9f2-4ef7-8e57-2d54c2e2e1fb,acc_f729a8fe-d2e7-4e27-a834-c862fa32abcd,BTC-USD,Bitcoin,Cryptocurrency,87.38,12696.31,17103.44,2025-06-17 13:37:44
hld_e4548881-e90e-4286-a59f-ffe521f2ab01,acc_f729a8fe-d2e7-4e27-a834-c862fa32abcd,AMZN,"Amazon.com, Inc.",Equity,307.71,276034.33,453676.01,2025-06-17 13:37:44
hld_f57d79e2-52ef-49dc-a80c-c2c738873951,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,GLD,SPDR Gold Shares,Commodity,198.78,122631.36,162807.02,2025-06-17 13:37:44
hld_9f4a9d5d-d9a0-4375-af41-875c61987465,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,NVDA,NVIDIA Corporation,Equity,370.68,329419.61,265703.39,2025-06-17 13:37:44
hld_477db07f-927a-48db-b2a4-1ff793e2565d,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,298.91,171427.87,181497.91,2025-06-17 13:37:44
hld_17e0dded-9a37-4dfe-8758-03defe09545b,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,V,Visa Inc.,Equity,174.16,92240.36,188145.98,2025-06-17 13:37:44
hld_ee07f018-53d5-4d66-a0f4-919ae1bbfbc0,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,MSFT,Microsoft Corporation,Equity,177.53,101215.18,151610.99,2025-06-17 13:37:44
hld_13f358c3-0b37-408a-8d60-6103b8c10123,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,BND,Vanguard Total Bond Market ETF,Fixed Income,332.4,46954.82,82889.64,2025-06-17 13:37:44
hld_37c905a7-f208-4fe0-b4c1-d3a4be6417bb,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,AAPL,Apple Inc.,Equity,345.41,172812.08,299074.06,2025-06-17 13:37:44
hld_767fdded-98f4-42ee-8d47-6847ac75c73a,acc_8f048f17-9c7b-4aae-994b-95df76dddb7c,BTC-USD,Bitcoin,Cryptocurrency,422.09,326642.79,550349.12,2025-06-17 13:37:44
hld_2b1b39fe-9bfd-4015-8a50-9fcdea9ab2b6,acc_444df128-6439-4b1c-8154-b48c74929d80,V,Visa Inc.,Equity,409.6,194654.21,200351.77,2025-06-17 13:37:44
hld_290992f7-9bee-4a1c-ad71-b957f3d7578e,acc_444df128-6439-4b1c-8154-b48c74929d80,TSLA,"Tesla, Inc.",Equity,267.46,48696.44,68425.77,2025-06-17 13:37:44
hld_ece502c7-e420-45a1-9ad8-707af5e4a250,acc_444df128-6439-4b1c-8154-b48c74929d80,BRK-B,Berkshire Hathaway Inc.,Equity,340.76,117071.51,173308.71,2025-06-17 13:37:44
hld_65b0b9ea-de85-456c-bdb8-4b14bf2bcdd6,acc_444df128-6439-4b1c-8154-b48c74929d80,JPM,JPMorgan Chase & Co.,Equity,125.42,95292.86,233501.11,2025-06-17 13:37:44
hld_2c7a3ed7-ddad-465f-af4e-7c94d07ef819,acc_444df128-6439-4b1c-8154-b48c74929d80,GLD,SPDR Gold Shares,Commodity,121.93,70565.77,81282.87,2025-06-17 13:37:44
hld_c852e28f-a1a1-4829-a675-69e83246470f,acc_444df128-6439-4b1c-8154-b48c74929d80,MSFT,Microsoft Corporation,Equity,130.83,61174.8,124263.31,2025-06-17 13:37:44
hld_ab1092a7-9700-4047-b982-f585f2b049b6,acc_444df128-6439-4b1c-8154-b48c74929d80,AAPL,Apple Inc.,Equity,23.12,21118.27,45285.92,2025-06-17 13:37:44
hld_e42ca015-4537-4156-a7c7-3a4996ba7bde,acc_444df128-6439-4b1c-8154-b48c74929d80,BND,Vanguard Total Bond Market ETF,Fixed Income,346.24,216839.72,381997.21,2025-06-17 13:37:44
hld_0c25458d-cd84-4eb6-8052-9b70ca7d677b,acc_444df128-6439-4b1c-8154-b48c74929d80,VNQ,Vanguard Real Estate ETF,Real Estate,333.04,279640.37,352921.55,2025-06-17 13:37:44
hld_3573ee74-29da-43ad-aa44-f3193d1946e4,acc_444df128-6439-4b1c-8154-b48c74929d80,ETH-USD,Ethereum,Cryptocurrency,350.01,200776.24,293495.24,2025-06-17 13:37:44
hld_f786df8f-ab0e-4e06-b40f-e7c6617d54c1,acc_444df128-6439-4b1c-8154-b48c74929d80,BTC-USD,Bitcoin,Cryptocurrency,433.45,269384.84,367382.06,2025-06-17 13:37:44
hld_592ee38f-4ea0-4811-973c-431800f98957,acc_444df128-6439-4b1c-8154-b48c74929d80,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,361.05,185424.45,438307.93,2025-06-17 13:37:44
hld_bf3bb396-3b13-433b-9c7f-7aae64bb02fc,acc_444df128-6439-4b1c-8154-b48c74929d80,AMZN,"Amazon.com, Inc.",Equity,129.79,72481.23,62052.1,2025-06-17 13:37:44
hld_62b781e1-7508-4ccb-b4dc-4ae03551080a,acc_444df128-6439-4b1c-8154-b48c74929d80,NVDA,NVIDIA Corporation,Equity,125.39,75983.83,137658.22,2025-06-17 13:37:44
hld_8fb0dc67-b095-4c65-96b6-0a3c39c063b6,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,V,Visa Inc.,Equity,472.02,235438.86,475621.4,2025-06-17 13:37:44
hld_450c3a9e-a73a-4022-97d7-9efef84c1b01,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,TSLA,"Tesla, Inc.",Equity,418.06,335342.65,596913.24,2025-06-17 13:37:44
hld_151d48b6-7360-4161-9f80-0b08afd1e2f6,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,BRK-B,Berkshire Hathaway Inc.,Equity,25.62,23273.98,36221.76,2025-06-17 13:37:44
hld_13da2541-bbba-4d89-ba32-78808886dded,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,NVDA,NVIDIA Corporation,Equity,252.62,203194.9,189533.12,2025-06-17 13:37:44
hld_a842cb65-0709-4fdf-bf54-bfe00e453c24,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,AAPL,Apple Inc.,Equity,258.97,220955.79,368854.32,2025-06-17 13:37:44
hld_8c2e3666-4cee-4acd-a85c-a161d118fa1e,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,361.25,169032.49,391086.34,2025-06-17 13:37:44
hld_fea418a9-0601-4f19-91b8-515f2cf0e541,acc_cd2d9c89-98ad-4266-b58d-b467ffd5067a,MSFT,Microsoft Corporation,Equity,154.27,146011.93,361063.08,2025-06-17 13:37:44
hld_44c9483b-3757-4d39-910f-173a761f7686,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,TSLA,"Tesla, Inc.",Equity,270.56,268836.53,587736.96,2025-06-17 13:37:44
hld_766b71a1-a3ed-4c4e-9071-5f0db4860975,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,387.8,322696.14,495697.69,2025-06-17 13:37:44
hld_979d72ec-c569-4f83-84b1-42acca5e6c8e,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,BND,Vanguard Total Bond Market ETF,Fixed Income,446.63,51916.27,120847.22,2025-06-17 13:37:44
hld_3586d961-5048-4b9e-8718-97a4e5b0def4,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,JPM,JPMorgan Chase & Co.,Equity,61.79,30232.61,58220.35,2025-06-17 13:37:44
hld_60d278e2-2260-4370-9544-e8e8b7497162,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,ETH-USD,Ethereum,Cryptocurrency,425.38,366022.47,629803.67,2025-06-17 13:37:44
hld_e8e4b493-34dc-4686-9312-81c299423efa,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,GOOGL,Alphabet Inc.,Equity,227.73,37666.54,70155.55,2025-06-17 13:37:44
hld_5b076b9f-b14b-48b7-8195-345709f46e66,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,BRK-B,Berkshire Hathaway Inc.,Equity,436.57,150398.36,288209.62,2025-06-17 13:37:44
hld_99fabab8-5fae-42fb-8d59-c4f29dd5a7ce,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,VNQ,Vanguard Real Estate ETF,Real Estate,374.47,329949.26,793891.1,2025-06-17 13:37:44
hld_9dd15a9f-63b9-4827-ad3c-02f1e3591060,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,NVDA,NVIDIA Corporation,Equity,233.06,167966.34,152310.65,2025-06-17 13:37:44
hld_d4c94cdb-f269-455c-857a-bb55aea538fc,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,GLD,SPDR Gold Shares,Commodity,197.26,171371.6,183061.04,2025-06-17 13:37:44
hld_33d99beb-7a4c-4652-a0e0-bff6d7bcdc98,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,AAPL,Apple Inc.,Equity,76.99,38028.44,67301.48,2025-06-17 13:37:44
hld_01306d4c-fae0-4ded-bfae-a05edf28d021,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,AMZN,"Amazon.com, Inc.",Equity,79.98,29435.04,37838.55,2025-06-17 13:37:44
hld_fcd4580e-be7d-4dbb-9f0d-f8508db2ea36,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,V,Visa Inc.,Equity,15.16,2358.29,4882.81,2025-06-17 13:37:44
hld_9f869dce-e9f0-45c9-b2d5-48449b4ac696,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,MSFT,Microsoft Corporation,Equity,369.49,91456.16,182360.76,2025-06-17 13:37:44
hld_e6093076-85d4-4365-bb81-381331b51eeb,acc_0391a1ef-636c-4c95-b7fb-b26fe8d4b120,BTC-USD,Bitcoin,Cryptocurrency,151.15,50091.11,106177.92,2025-06-17 13:37:44
hld_53e3a5cd-5892-4089-b6d8-e2ee8f648e09,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,GOOGL,Alphabet Inc.,Equity,149.47,100218.14,213464.4,2025-06-17 13:37:44
hld_e8852dd2-9d06-45b9-8e8c-4af373c3a687,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,MSFT,Microsoft Corporation,Equity,351.99,193288.27,446262.46,2025-06-17 13:37:44
hld_5b6f66dc-20c3-4f27-a34d-fce9038d4487,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,64.1,3724.21,4353.22,2025-06-17 13:37:44
hld_563ef40f-b648-462b-ad4a-f1f243ca92bc,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,AAPL,Apple Inc.,Equity,464.52,452507.51,920670.23,2025-06-17 13:37:44
hld_e7b161dd-dff3-41a1-9903-6ad5c38aad32,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,BND,Vanguard Total Bond Market ETF,Fixed Income,415.85,25233.78,37242.92,2025-06-17 13:37:44
hld_5c6c830a-6be8-4c14-8042-1f07d7bc5bc1,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,BTC-USD,Bitcoin,Cryptocurrency,77.27,63116.45,138272.66,2025-06-17 13:37:44
hld_eb871584-1ef8-47c6-a2db-19b1a05c7303,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,V,Visa Inc.,Equity,150.71,105429.18,195345.18,2025-06-17 13:37:44
hld_465ee3fd-c04f-409c-8f2d-780e044aebc7,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,GLD,SPDR Gold Shares,Commodity,207.96,36043.63,65310.76,2025-06-17 13:37:44
hld_6aada6e8-a38c-4d22-a398-103703aca411,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,TSLA,"Tesla, Inc.",Equity,499.7,145867.43,318526.35,2025-06-17 13:37:44
hld_80398678-c6f7-4ebb-a3fe-d906a48d2a76,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,NVDA,NVIDIA Corporation,Equity,159.05,148365.02,359909.7,2025-06-17 13:37:44
hld_f88a70fc-567d-4356-b8fc-1928ffaf1cd3,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,ETH-USD,Ethereum,Cryptocurrency,223.02,113320.92,97879.49,2025-06-17 13:37:44
hld_27f82c71-2d36-467e-8199-676a17e6f277,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,AMZN,"Amazon.com, Inc.",Equity,31.38,26443.61,46408.76,2025-06-17 13:37:44
hld_361350e6-d175-4ca0-ba49-6bc4ddcd0115,acc_8ead4ec5-9912-4685-bf7e-fff34cc169d6,BRK-B,Berkshire Hathaway Inc.,Equity,218.52,194185.61,324363.49,2025-06-17 13:37:44
hld_79045bce-76ad-4b7f-8d84-69db1901dd2f,acc_5a5402a0-b4d6-45d6-8a52-e8a8c86f35f5,GLD,SPDR Gold Shares,Commodity,225.23,95765.54,106598.27,2025-06-17 13:37:44
hld_610830d2-e4b6-43ac-a870-6a8e5b1ad544,acc_5a5402a0-b4d6-45d6-8a52-e8a8c86f35f5,ETH-USD,Ethereum,Cryptocurrency,424.17,125062.28,140725.31,2025-06-17 13:37:44
hld_0d6cad77-120b-4145-9d49-01707d981f03,acc_83254dd7-1367-4d15-845b-498227db3b94,BRK-B,Berkshire Hathaway Inc.,Equity,177.99,90851.44,124940.07,2025-06-17 13:37:44
hld_59ba8cf7-d570-4b9c-904a-e2f4ecb11037,acc_83254dd7-1367-4d15-845b-498227db3b94,MSFT,Microsoft Corporation,Equity,338.7,239139.13,283003.07,2025-06-17 13:37:44
hld_b2caf566-97b1-47df-94d0-fae06c1d67f6,acc_83254dd7-1367-4d15-845b-498227db3b94,BND,Vanguard Total Bond Market ETF,Fixed Income,214.76,43997.88,92480.65,2025-06-17 13:37:44
hld_6c3bfeac-5997-41da-95b2-ff29209be592,acc_83254dd7-1367-4d15-845b-498227db3b94,JPM,JPMorgan Chase & Co.,Equity,134.09,132129.6,108742.92,2025-06-17 13:37:44
hld_73562b0b-8bb1-436e-aef3-aba03909ab49,acc_83254dd7-1367-4d15-845b-498227db3b94,AAPL,Apple Inc.,Equity,107.52,96068.04,171716.86,2025-06-17 13:37:44
hld_654c5cc5-97cf-411d-be2b-9d5551b13c1a,acc_83254dd7-1367-4d15-845b-498227db3b94,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,53.24,48495.25,100537.69,2025-06-17 13:37:44
hld_9a64f932-00a8-4c2f-862b-9fe54a3315d9,acc_d453a373-bec5-478b-95e2-df4617558d9d,V,Visa Inc.,Equity,261.03,62036.39,72494.84,2025-06-17 13:37:44
hld_0594777b-10e0-4314-9f4e-1e557cde5e96,acc_d453a373-bec5-478b-95e2-df4617558d9d,MSFT,Microsoft Corporation,Equity,102.33,36196.17,31335.37,2025-06-17 13:37:44
hld_dec2d49b-7b50-4217-90d6-3b976b93ff49,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,V,Visa Inc.,Equity,93.54,87500.12,159525.95,2025-06-17 13:37:44
hld_be71c600-e9e1-4e30-95ac-0797deaea422,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,JPM,JPMorgan Chase & Co.,Equity,278.41,246893.99,446570.61,2025-06-17 13:37:44
hld_62796c88-22fc-4aaf-a1aa-8844088a90c1,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,BTC-USD,Bitcoin,Cryptocurrency,468.56,394260.44,721528.69,2025-06-17 13:37:44
hld_37dbf102-4152-4e96-b63e-1d2470eae7f7,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,GLD,SPDR Gold Shares,Commodity,265.38,203350.08,371755.94,2025-06-17 13:37:44
hld_088a6f91-b0ab-4023-92f7-f42e245ce079,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,ETH-USD,Ethereum,Cryptocurrency,151.5,23762.77,42173.76,2025-06-17 13:37:44
hld_4961f441-55f5-4379-8364-04821adb3800,acc_80db0f0b-210c-4dfc-ae94-5e9aa0ff1752,BRK-B,Berkshire Hathaway Inc.,Equity,102.04,101573.68,224602.4,2025-06-17 13:37:44
hld_22266e2a-e2c8-48a1-b4fb-5e0e3b54dd7d,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,GLD,SPDR Gold Shares,Commodity,53.76,19095.55,20094.62,2025-06-17 13:37:44
hld_47235b39-51c5-4474-97f7-9f64d2c64819,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,BTC-USD,Bitcoin,Cryptocurrency,247.53,156550.35,332051.7,2025-06-17 13:37:44
hld_866c4cfb-87f2-4cf2-a6d5-831b869f47f6,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,TSLA,"Tesla, Inc.",Equity,156.1,108462.96,137861.52,2025-06-17 13:37:44
hld_9b2b0ff4-8233-477e-81fb-149fc045c041,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,GOOGL,Alphabet Inc.,Equity,154.86,100460.78,177351.51,2025-06-17 13:37:44
hld_502f29fb-dc62-4d45-a0e0-3e465c5c5433,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,JPM,JPMorgan Chase & Co.,Equity,234.06,113013.53,126642.48,2025-06-17 13:37:44
hld_3d80db91-fade-4df3-be00-4e5b17eb6755,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,BRK-B,Berkshire Hathaway Inc.,Equity,497.2,260174.82,282792.35,2025-06-17 13:37:44
hld_c54b199d-0a4f-4627-9d2b-ed407acf8ced,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,AGG,iShares Core U.S. Aggregate Bond ETF,Fixed Income,63.34,37445.97,41336.42,2025-06-17 13:37:44
hld_c43db99c-6638-4413-8f36-e74b42fbb7ec,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,V,Visa Inc.,Equity,155.29,56725.88,90723.19,2025-06-17 13:37:44
hld_6f70d72c-1e8e-4c62-b13f-c375ad9fa039,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,BND,Vanguard Total Bond Market ETF,Fixed Income,139.76,46651.89,54387.68,2025-06-17 13:37:44
hld_81fa41c6-ae6e-4ae8-ad6b-9e302ea32a58,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,AMZN,"Amazon.com, Inc.",Equity,27.15,21487.32,39385.45,2025-06-17 13:37:44
hld_ce20126f-be94-461a-93cc-8394d10bff44,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,AAPL,Apple Inc.,Equity,260.11,18327.35,24237.01,2025-06-17 13:37:44
hld_68f4a15d-e049-4989-8def-62aea34623df,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,MSFT,Microsoft Corporation,Equity,468.62,374268.05,933192.77,2025-06-17 13:37:44
hld_5f17477a-6247-448e-bfce-a5e2a3139db7,acc_327ef63a-34c7-421f-b1e0-f70c7ff2876f,VNQ,Vanguard Real Estate ETF,Real Estate,72.32,36977.22,54672.58,2025-06-17 13:37:44
hld_5975177e-efa7-4cab-87c5-99b5e4526f46,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,BTC-USD,Bitcoin,Cryptocurrency,171.62,56716.98,65970.16,2025-06-17 13:37:44
hld_c02661f9-0e36-4bc2-a6b0-2be123957ac7,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,NVDA,NVIDIA Corporation,Equity,309.1,214521.58,270902.48,2025-06-17 13:37:44
hld_bee0454c-5530-4af0-a66a-2b9b16bb92de,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,V,Visa Inc.,Equity,288.83,205831.81,396576.68,2025-06-17 13:37:44
hld_edaf56e3-91b0-4421-8116-21961289d8a1,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,VNQ,Vanguard Real Estate ETF,Real Estate,34.2,4384.44,5826.99,2025-06-17 13:37:44
hld_ab9c6303-35db-4f6f-b7db-ebbb43c83682,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,JPM,JPMorgan Chase & Co.,Equity,305.43,29645.04,69572.58,2025-06-17 13:37:44
hld_c13762d0-8d98-4ffd-9ad1-991798ff1307,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,BND,Vanguard Total Bond Market ETF,Fixed Income,414.91,133248.35,313655.91,2025-06-17 13:37:44
hld_fd705e54-61a3-4ef7-8fe1-f8de45be8606,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,GLD,SPDR Gold Shares,Commodity,409.79,94501.67,228212.67,2025-06-17 13:37:44
hld_502a3282-4551-4360-8568-bab13333201a,acc_a6fd9745-5ba2-4e1b-9370-6fe704ea6307,AAPL,Apple Inc.,Equity,180.47,51997.02,115178.27,2025-06-17 13:37:44
hld_0140a56d-57f6-49b4-b69b-84b71318dcc7,acc_a9a3f237-5376-4618-a77f-8fee247b010c,AMZN,"Amazon.com, Inc.",Equity,428.73,158149.92,299161.65,2025-06-17 13:37:44
hld_413baae3-9f1c-478b-a252-d4b669052af7,acc_a9a3f237-5376-4618-a77f-8fee247b010c,ETH-USD,Ethereum,Cryptocurrency,379.86,95360.05,158602.77,2025-06-17 13:37:44
hld_e9262dc2-749b-4917-93e6-dbe498f802ee,acc_a9a3f237-5376-4618-a77f-8fee247b010c,BND,Vanguard Total Bond Market ETF,Fixed Income,256.82,111344.31,266326.77,2025-06-17 13:37:44
