transaction_id,account_id,ticker_symbol,transaction_type,trade_date,settlement_date,quantity,price,net_amount
txn_ffe81245-977f-4f53-afe6-addc45207106,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,GLD,Dividend,2024-12-15,2024-12-17,0.0,0.0,716.16
txn_c63d0437-55a7-4029-ad7d-43f6dd15fd85,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,GLD,Dividend,2024-10-16,2024-10-18,0.0,0.0,720.97
txn_2e7edde7-fb49-4646-966b-9b260207e6c0,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,MSFT,Sell,2024-10-11,2024-10-13,10.72,855.79,-9174.07
txn_b714b4ae-5d05-4f61-b3ac-792dff6e55c4,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,,Withdrawal,2025-01-07,2025-01-09,0.0,0.0,-6184.98
txn_f0ee928d-7ace-40e3-abb6-2da536a112fa,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,JPM,Sell,2024-10-11,2024-10-13,90.72,221.91,-20131.68
txn_98fe3aee-3f41-4adc-b3ed-2fcaf332d299,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,,Deposit,2024-10-26,2024-10-28,0.0,0.0,7514.07
txn_d468d9c1-25ba-4d6a-ab76-2670ff9a2b51,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,MSFT,Sell,2025-06-10,2025-06-12,44.7,928.75,-41515.12
txn_69c2cc71-4497-48ee-b03d-137547d03864,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,BRK-B,Dividend,2024-10-06,2024-10-08,0.0,0.0,252.47
txn_dc87041e-2d16-4973-b6d8-c93adb5f938d,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,,Withdrawal,2025-01-24,2025-01-26,0.0,0.0,-2992.32
txn_231379f9-dcf1-455d-bbad-74131be153cb,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,,Withdrawal,2024-12-24,2024-12-26,0.0,0.0,-9513.14
txn_d816e4a9-aee9-4aa4-a58d-799e00fd37a3,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,ETH-USD,Buy,2025-06-02,2025-06-04,23.14,2188.15,50633.79
txn_1d087e4a-fd32-4d7d-84a3-9d4980055388,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,VNQ,Sell,2024-11-12,2024-11-14,12.54,472.05,-5919.51
txn_5f5a1383-9531-44d0-8e6c-e8a75d60a479,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,MSFT,Sell,2025-02-19,2025-02-21,29.34,788.71,-23140.75
txn_090943ca-d0fb-4839-970a-9f9821e13a02,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,MSFT,Dividend,2025-02-27,2025-03-01,0.0,0.0,427.77
txn_be482818-a8e7-4e97-8786-9fd012d70b87,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,JPM,Dividend,2025-05-27,2025-05-29,0.0,0.0,362.9
txn_b12455ef-5db4-42e7-a588-d69de112033e,acc_467d18aa-cc65-464a-a7b8-171ad226bc1a,,Withdrawal,2025-03-30,2025-04-01,0.0,0.0,-9688.21
txn_50d00473-2d9f-421d-a9e4-54a370a3b24c,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-09,2025-06-11,0.0,0.0,-5711.99
txn_17d6f3a1-909b-4a6a-8456-de1176be719a,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,JPM,Buy,2025-05-23,2025-05-25,6.41,956.98,6134.24
txn_b44072ba-2e91-4e55-b5f9-9c11f83f8c1b,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,TSLA,Buy,2025-05-30,2025-06-01,1.54,762.16,1173.73
txn_f7219a5a-9849-4043-8e19-52be6b7cdecc,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Deposit,2025-06-11,2025-06-13,0.0,0.0,4827.78
txn_b7a9ad85-8797-4b2b-a853-a081bec27616,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-15,2025-06-17,0.0,0.0,-3762.11
txn_a94aba3a-3653-4743-9a46-1631cb31b89b,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,JPM,Sell,2025-06-14,2025-06-16,4.9,892.85,-4374.96
txn_37789eab-8e82-41dc-b182-d61b95fb922d,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,TSLA,Sell,2025-05-27,2025-05-29,9.9,805.63,-7975.74
txn_e083f3fa-39fb-4d95-92ea-e249c45334cc,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,TSLA,Buy,2025-06-15,2025-06-17,10.72,718.98,7707.47
txn_d7f8af1b-4282-479e-97db-45ef7e2da9ee,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Deposit,2025-06-03,2025-06-05,0.0,0.0,7194.31
txn_e4b48e99-3baf-430c-947d-9d243a33d900,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,AMZN,Buy,2025-06-10,2025-06-12,13.05,591.99,7725.47
txn_38adbac2-1096-430c-b529-8c2d3118bce9,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Deposit,2025-05-24,2025-05-26,0.0,0.0,4322.56
txn_f24b7054-9a69-4342-bb2f-823a57c8a77c,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,AMZN,Sell,2025-05-27,2025-05-29,64.02,590.82,-37824.3
txn_de90106c-6f74-4e93-97af-5f4cc59e5516,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-16,2025-06-18,0.0,0.0,-7564.74
txn_1bd9dd1e-6853-4c80-b82d-e594eed86867,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,NVDA,Sell,2025-05-24,2025-05-26,40.63,221.29,-8991.01
txn_6ec8800d-c1ad-40ed-b1cb-dd28736aa945,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-12,2025-06-14,0.0,0.0,-1768.42
txn_9158c643-bc7b-424f-b8ac-450d4f474248,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-15,2025-06-17,0.0,0.0,-2709.68
txn_97dbdf07-561a-4c12-9b89-036285f29f23,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-05-23,2025-05-25,0.0,0.0,-543.6
txn_ada45a18-b773-4694-8d1a-261fdc5fab4e,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,,Withdrawal,2025-06-07,2025-06-09,0.0,0.0,-2057.09
txn_5fdef78b-7f71-4224-841b-550be9226284,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,V,Dividend,2025-05-31,2025-06-02,0.0,0.0,682.79
txn_d6f6d50c-94ac-44e8-910d-c05e0049850b,acc_8f0520b8-4b3a-4245-8b1d-baa45aa6a38f,AAPL,Dividend,2025-05-24,2025-05-26,0.0,0.0,171.41
txn_67ce817d-bd88-414f-84d6-7147ad7bec6e,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Deposit,2025-06-10,2025-06-12,0.0,0.0,3724.48
txn_b3942707-5ca8-47c2-90fd-b149b653ceb8,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,MSFT,Dividend,2025-06-12,2025-06-14,0.0,0.0,37.49
txn_560c5555-3a9b-48e4-be80-977981cee5a7,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,MSFT,Dividend,2025-06-14,2025-06-16,0.0,0.0,15.26
txn_cf855ec6-8333-4136-9f81-25037fa4cceb,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,AAPL,Buy,2025-06-11,2025-06-13,76.7,686.1,52623.87
txn_379310ef-1ee2-4d62-8847-6453e75ef9e5,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,BTC-USD,Sell,2025-06-15,2025-06-17,52.29,1195.57,-62516.36
txn_d3e2f813-aefd-4c99-8172-960ffc22fb5c,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Withdrawal,2025-06-15,2025-06-17,0.0,0.0,-1530.21
txn_97b94dce-eb03-413a-bcbe-8804623bda26,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,AGG,Sell,2025-06-12,2025-06-14,11.71,1408.09,-16488.73
txn_c729f1f7-cf39-4ce9-9499-bba8cc2ebb44,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,MSFT,Sell,2025-06-12,2025-06-14,2.41,515.97,-1243.49
txn_3b2fbb74-3a4b-4fa4-a69d-94d5051783e9,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,MSFT,Sell,2025-06-13,2025-06-15,7.89,461.23,-3639.1
txn_03ee5322-3b06-4ff4-ad98-3ae0d68e75ca,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Withdrawal,2025-06-15,2025-06-17,0.0,0.0,-8995.86
txn_3b186386-df55-46be-b8d7-f6681f864b8e,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,VNQ,Buy,2025-06-16,2025-06-18,28.38,470.89,13363.86
txn_6333c789-cb0a-443f-ab6a-c18b6f0f1997,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,AAPL,Dividend,2025-06-10,2025-06-12,0.0,0.0,594.91
txn_eec409ad-ff60-4a9b-ad36-8934ca6b9d2b,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,BTC-USD,Sell,2025-06-10,2025-06-12,1.8,1234.02,-2221.24
txn_8b07b44c-185c-4b32-bc98-367a2f285d37,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,NVDA,Sell,2025-06-11,2025-06-13,15.7,554.98,-8713.19
txn_d0f66fc7-90c0-4849-82b2-2c021787c9ab,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,AGG,Dividend,2025-06-13,2025-06-15,0.0,0.0,184.48
txn_51d7ad9e-d5be-4e8a-adac-41920977a606,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,JPM,Buy,2025-06-12,2025-06-14,28.86,675.25,19487.72
txn_625f6899-c403-4a62-8315-4b0427ba13c0,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,AGG,Buy,2025-06-10,2025-06-12,48.19,1371.89,66111.38
txn_96a8aa4e-1c60-40a2-a56d-a52e7dd2fa5f,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Withdrawal,2025-06-12,2025-06-14,0.0,0.0,-4534.57
txn_bb39af64-2149-4c78-9267-6f894bd0c7f0,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,BTC-USD,Dividend,2025-06-10,2025-06-12,0.0,0.0,266.01
txn_df8bcd64-6b13-44ae-b272-79651dde85f9,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Withdrawal,2025-06-14,2025-06-16,0.0,0.0,-2740.17
txn_e17ca5fd-aa48-4705-9255-ed1c46793b78,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,JPM,Sell,2025-06-17,2025-06-19,24.74,746.28,-18462.97
txn_8201266c-9f7c-4fe7-9754-4defccfa5d9e,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Deposit,2025-06-13,2025-06-15,0.0,0.0,9383.92
txn_aeda7612-b249-4fbb-a43f-70a48964d772,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,VNQ,Sell,2025-06-14,2025-06-16,17.11,414.79,-7097.06
txn_ce221cd8-4ee5-4f0a-ba2b-6c3a506740f8,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Deposit,2025-06-14,2025-06-16,0.0,0.0,6271.53
txn_7576b8fe-e4f9-4ad9-b573-5d114620de5f,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,NVDA,Dividend,2025-06-10,2025-06-12,0.0,0.0,273.87
txn_d1decde7-713d-4214-ad3d-4153b26cc291,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Deposit,2025-06-11,2025-06-13,0.0,0.0,1299.89
txn_51a456ea-8bc6-4383-b83f-23e69e98a5d7,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,,Deposit,2025-06-12,2025-06-14,0.0,0.0,9553.19
txn_55836ec3-9794-4165-8ece-be81d80f71a4,acc_d4da4122-2c8c-496d-9d9a-2e283d87489f,JPM,Dividend,2025-06-14,2025-06-16,0.0,0.0,299.26
txn_104d7ea5-7fd9-4c76-bd8a-795afc787c10,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-10-21,2024-10-23,0.0,0.0,4211.46
txn_265870c9-1050-4395-98f9-3821b227e5e1,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Sell,2024-09-08,2024-09-10,11.76,617.79,-7265.21
txn_b78ac7d1-b7c0-4927-b192-6cb1675b47ed,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-07-18,2024-07-20,0.0,0.0,6406.14
txn_155cecdc-1195-48dc-96c7-b1c3c5d915a5,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2024-09-10,2024-09-12,2.28,621.1,1416.11
txn_9e14f906-051c-4935-bd4c-b45968cc1c12,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2024-12-19,2024-12-21,0.0,0.0,133.81
txn_c4c9c6be-ea45-4862-87cd-827daa177fb6,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-09-23,2024-09-25,0.0,0.0,3271.17
txn_847d13da-a56d-403f-a816-6128a43ad5b9,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Sell,2025-01-26,2025-01-28,10.47,634.78,-6646.15
txn_c02886ed-80a0-4e99-87ff-e874c743da86,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2024-12-13,2024-12-15,0.0,0.0,-6749.14
txn_681a0848-0bb0-4b1c-9f74-09caacdd664c,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-08-07,2024-08-09,0.0,0.0,4402.42
txn_3cfebb7f-2bad-480b-8109-2ff28c84ea22,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2025-05-05,2025-05-07,0.0,0.0,-653.36
txn_152c90b4-f78b-453b-a0e2-4765c4938e88,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2024-09-05,2024-09-07,0.0,0.0,147.4
txn_dc2e2f7f-1cd6-44f7-b8db-3b5003ea7707,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2025-02-23,2025-02-25,0.0,0.0,-5075.1
txn_8de5c589-7821-436c-8192-baee921f3a76,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2024-07-22,2024-07-24,1.05,621.24,652.3
txn_9ac1b173-4755-4ab2-8a45-67a290fea263,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2024-07-18,2024-07-20,0.0,0.0,24.3
txn_4199951f-9062-45b0-a6b0-44f70d22842a,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-04-19,2025-04-21,0.0,0.0,169.19
txn_ffd72726-78c6-451c-badc-8e311e7a4c33,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-01-05,2025-01-07,0.0,0.0,40.42
txn_f914f6d0-4ecf-40a1-8b62-2f8a86fdbe58,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2025-01-20,2025-01-22,0.0,0.0,-2296.55
txn_abc7f80e-b705-466e-8292-7b05bafcfa16,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2024-12-28,2024-12-30,7.58,532.01,4032.64
txn_67cc7cf4-e8eb-40e1-b9dc-5acb0271e335,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2025-05-24,2025-05-26,0.0,0.0,-3743.8
txn_79ccc524-20ef-4de1-ac3c-88230baed550,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Sell,2024-12-14,2024-12-16,10.85,562.62,-6104.43
txn_2bd748f4-926e-4e82-a6c7-30964e97e88a,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2025-05-14,2025-05-16,0.0,0.0,7529.25
txn_d4091177-6cfe-4bd7-8128-e0319989f3cf,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-08-02,2024-08-04,0.0,0.0,5770.9
txn_edd02ca9-d0bb-46cc-ba67-9a52da528e4f,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2025-05-11,2025-05-13,17.31,547.67,9480.17
txn_40ec86ce-7e8b-4842-bafd-2f2f0d9c77e0,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2024-10-15,2024-10-17,0.0,0.0,3070.64
txn_b1e18792-bad2-4e5c-83f5-b9f034c55326,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-04-04,2025-04-06,0.0,0.0,141.78
txn_4c64355d-318e-4802-930b-c34caae8f2cc,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-02-08,2025-02-10,0.0,0.0,105.76
txn_5ec5dab5-f86a-476b-af1a-f4a0ebd955e2,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Sell,2024-11-21,2024-11-23,5.03,644.33,-3240.98
txn_8d60084a-4478-4aaa-b150-be5c89a21595,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-03-10,2025-03-12,0.0,0.0,158.88
txn_a9863781-0295-4d77-bb65-9d42e753d36d,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Deposit,2025-03-13,2025-03-15,0.0,0.0,5481.99
txn_675f758a-e4d9-42fc-99a4-8a3e7eead879,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2024-12-21,2024-12-23,0.0,0.0,-9864.29
txn_f7363d15-1137-4b74-8e48-f1ac623ad606,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2025-04-16,2025-04-18,0.0,0.0,9.05
txn_6a9fde09-a525-45a7-a88b-cd071af2b361,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2025-01-28,2025-01-30,17.63,616.37,10866.6
txn_0ab70245-92d4-4f93-bdb9-4cc554b71d6a,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Buy,2025-05-23,2025-05-25,10.47,579.95,6072.08
txn_5dd7c557-fffc-4060-aad6-a4dd55ec639d,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,,Withdrawal,2025-01-11,2025-01-13,0.0,0.0,-5603.36
txn_6b66553e-d5d7-4b43-ab1e-fe450664ab8c,acc_5026b36e-80d0-49fa-9c05-d9a9b40236b8,MSFT,Dividend,2024-10-29,2024-10-31,0.0,0.0,90.89
txn_5ab8d2db-fd70-46ae-9d2a-f0071d361a85,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Withdrawal,2024-05-03,2024-05-05,0.0,0.0,-1831.79
txn_b0780133-a54f-4ba4-bded-5911d40e8e22,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,AMZN,Sell,2025-03-05,2025-03-07,12.18,765.62,-9325.25
txn_fa4a3c8e-035a-4731-85c9-9951ada1df89,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,AMZN,Dividend,2023-09-13,2023-09-15,0.0,0.0,159.54
txn_3da3bc06-d9b7-48af-9d3c-b25f89ff9378,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2024-04-29,2024-05-01,0.0,0.0,1130.6
txn_52f3e881-a4c2-48dc-b0bb-daeb2d2c3ebb,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,AMZN,Buy,2023-08-05,2023-08-07,9.1,735.64,6694.32
txn_d54cba63-45a4-4ff9-9d3e-539fd1a74dc6,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2023-11-25,2023-11-27,0.0,0.0,4612.08
txn_9685f070-b74a-445f-ba57-855dea8408f0,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2023-10-26,2023-10-28,0.0,0.0,3955.42
txn_8113a776-adac-400f-bff6-7a62224c3ba0,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2024-08-15,2024-08-17,0.0,0.0,5948.32
txn_826fadd8-77b0-4787-9107-3c31933fb373,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,BND,Dividend,2024-01-23,2024-01-25,0.0,0.0,522.21
txn_8ccec835-4d61-4872-95f2-b902f073a92d,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,AMZN,Dividend,2023-09-06,2023-09-08,0.0,0.0,239.24
txn_6e1c0579-7b8a-474b-8025-a85b737020ca,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,AGG,Buy,2024-02-20,2024-02-22,5.68,1253.16,7117.95
txn_fcbca2e5-2caa-4fe7-aa72-4a58761c2dbb,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Withdrawal,2025-02-01,2025-02-03,0.0,0.0,-4219.73
txn_13ba28b9-1a6a-4228-bc0a-431942ec1109,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,V,Dividend,2024-01-04,2024-01-06,0.0,0.0,36.03
txn_79059708-aedf-431d-82af-4f7294c1387a,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,GOOGL,Sell,2024-11-23,2024-11-25,4.74,297.12,-1408.35
txn_48068d45-88bc-4f0f-99d7-233c1e711cd4,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,GOOGL,Sell,2024-11-19,2024-11-21,9.15,318.97,-2918.58
txn_239eccf4-6f50-47f3-8b2b-344818b34dbc,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,V,Buy,2024-06-22,2024-06-24,3.32,831.17,2759.48
txn_d90d79f3-27a7-4e3f-b784-dea67597c391,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,BRK-B,Buy,2024-10-18,2024-10-20,21.6,390.33,8431.13
txn_8a35c1fe-8d5f-4834-8d97-dc70009bfa68,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,V,Buy,2024-12-27,2024-12-29,3.58,843.18,3018.58
txn_42e1b997-fb91-4674-816e-e5d03e9203fb,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,ETH-USD,Buy,2025-01-05,2025-01-07,40.59,233.55,9479.79
txn_fb88cd30-07ff-45b0-98b9-55613a7e40f7,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Withdrawal,2023-12-14,2023-12-16,0.0,0.0,-2706.4
txn_fb7e9d98-5044-40ce-b601-3f463aacb14c,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,ETH-USD,Dividend,2024-05-12,2024-05-14,0.0,0.0,184.78
txn_46c918c6-1696-429e-96f3-f78c0637fc48,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2025-06-10,2025-06-12,0.0,0.0,2343.85
txn_c0e354be-b280-4dac-b444-9789600b3568,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2024-01-25,2024-01-27,0.0,0.0,2681.49
txn_0bc68728-aa56-4a52-9605-cb3bceb498f3,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,GOOGL,Sell,2024-01-09,2024-01-11,12.26,313.31,-3841.18
txn_5468059c-0657-4d25-8a63-3b8f12ce5165,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2025-05-15,2025-05-17,0.0,0.0,1169.63
txn_5299c92e-9676-408b-9ad7-e91b5ee7ae7d,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Withdrawal,2023-08-13,2023-08-15,0.0,0.0,-2501.11
txn_9ad3f527-aa2f-46d8-b459-9022d5ef75a5,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,BTC-USD,Dividend,2025-04-29,2025-05-01,0.0,0.0,266.29
txn_a8717bbb-d3ac-4569-b5df-07b2a96bd5a7,acc_83f6535e-d3b9-4efd-8c89-918f2622529a,,Deposit,2025-04-30,2025-05-02,0.0,0.0,6350.45
txn_b8939be7-fa43-4ac4-ad0b-3ac402508bc0,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,AGG,Sell,2024-08-03,2024-08-05,80.83,778.77,-62947.98
txn_bb794fb9-3b54-4794-b612-651471a65c6c,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,AAPL,Sell,2025-04-09,2025-04-11,67.16,608.26,-40850.74
txn_9ce6e4f4-4c4d-4bc9-9340-a4b2c4251fa7,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Withdrawal,2023-10-10,2023-10-12,0.0,0.0,-1259.37
txn_31881cf7-3701-4c89-889a-f244b7f6fd87,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,VNQ,Buy,2024-02-25,2024-02-27,31.86,764.64,24361.43
txn_e3e569cc-9bd1-4a25-9f0d-67f2ce79f59b,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,JPM,Buy,2024-11-08,2024-11-10,22.22,933.55,20743.48
txn_aeecc7bd-104f-400d-b557-258ddd93ca27,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,BRK-B,Sell,2023-12-30,2024-01-01,13.97,696.89,-9735.55
txn_20bf62f2-a17c-4e29-adc7-24d7e4596fb8,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,AAPL,Buy,2025-03-05,2025-03-07,52.95,563.6,29842.62
txn_0c83f108-0c68-4171-8e19-fb6719e14bc8,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,GOOGL,Sell,2025-01-17,2025-01-19,38.07,328.91,-12521.6
txn_83b9cccc-263d-4c79-b550-9bce2e265b73,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Withdrawal,2023-12-14,2023-12-16,0.0,0.0,-4927.89
txn_34acd339-7b10-4093-a2d6-7528c6ff5ed4,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,BRK-B,Dividend,2025-05-06,2025-05-08,0.0,0.0,186.5
txn_2895e7f4-3bc9-4049-9ad3-742d285b32e9,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,BND,Sell,2024-05-23,2024-05-25,78.73,304.31,-23958.33
txn_7b59e018-455b-446b-87bd-10817e9394a8,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Deposit,2024-04-03,2024-04-05,0.0,0.0,8478.51
txn_d038fd5c-13bc-478f-9809-21c3ee141aa4,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,GOOGL,Dividend,2025-01-28,2025-01-30,0.0,0.0,592.78
txn_32698760-2d99-4f39-950a-fb1f7b621ae1,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,VNQ,Sell,2025-01-18,2025-01-20,9.94,665.87,-6618.75
txn_b35ce8c3-3177-4922-b24f-3cf2bc41553c,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Deposit,2024-03-09,2024-03-11,0.0,0.0,3359.62
txn_d2d7ed36-dc0b-4827-9b68-7a0a68a92871,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Withdrawal,2024-01-10,2024-01-12,0.0,0.0,-9666.34
txn_03e6fe08-56e3-4a10-9acb-97b8d865754f,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Deposit,2025-05-25,2025-05-27,0.0,0.0,5543.08
txn_4e13d119-f6cd-45bf-9f1b-0f4055d9b273,acc_9f9e4220-536e-4042-b08f-8a467ad5acaf,,Deposit,2024-11-05,2024-11-07,0.0,0.0,3728.47
